Word 1,Word 2,Proc_Score
peace,atmosphere,0.11400147584862784
peace,insurance,0.11511696804081989
territory,kilometer,0.2007938355326274
travel,activity,0.1773328125387362
competition,price,0.07402253643430516
consumer,confidence,0.22389421674329066
consumer,energy,0.3004879178946808
problem,airport,0.06506947757383037
car,flight,0.1633367275829647
credit,card,0.20490811649005
credit,information,0.28344424527044215
hotel,reservation,0.2622896324677412
grocery,money,0.18327460755239558
registration,arrangement,0.27524676849847535
arrangement,accommodation,0.35447136688778813
month,hotel,0.03052487696763292
type,kind,0.2715324266164496
arrival,hotel,0.05389200443847787
bed,closet,0.35159948829420956
closet,clothes,0.5995151744991843
situation,conclusion,0.25392827538948737
situation,isolation,0.272540120942997
impartiality,interest,0.17311069507706248
direction,combination,0.14288858612208027
street,place,0.13699196319806178
street,avenue,0.6154559756327097
street,block,0.16959779420472842
street,children,0.5
listing,proximity,0.03453828008833314
listing,category,0.08559468626318087
cell,phone,0.1530978469062497
production,hike,0.203931091253266
benchmark,index,0.37660726122979327
media,trading,0.5
media,gain,0.5
dividend,payment,0.47331350821323487
dividend,calculation,0.8749272549062497
calculation,computation,0.9205300513934493
currency,market,0.317380694001755
OPEC,oil,0.5
oil,stock,0.18381317218329474
announcement,production,0.13341808206724126
announcement,warning,0.3056136729171249
profit,warning,0.22554953234156
profit,loss,0.2558821028954648
dollar,yen,0.5392441664473724
dollar,buck,0.401466568348885
dollar,profit,0.3634036145468827
dollar,loss,0.09539907800430278
computer,software,0.5141254710800581
network,hardware,0.33431381624960593
phone,equipment,0.25780668445117655
equipment,maker,0.22587111663710138
luxury,car,0.28988306447150425
five,month,0.07043318908316473
report,gain,0.10341490180417864
investor,earning,0.32029815850572063
liquid,water,0.4057200300450979
baseball,season,0.14631384728051625
game,victory,0.18350122082699077
game,team,0.21964700426545777
marathon,sprint,0.48278782245700363
game,series,0.26389682033121026
game,defeat,0.14472823121376346
seven,series,0.13649487810820643
seafood,sea,0.16970268423786744
seafood,food,0.38004357553403895
seafood,lobster,0.9454304164281635
lobster,food,0.2870885387766015
lobster,wine,0.287293067267516
food,preparation,0.22412215954689146
video,archive,0.3198269383343379
start,year,0.050298513060558374
start,match,0.09887034703352623
game,round,0.20510242179927674
boxing,round,0.08821540949784881
championship,tournament,0.5659804120876144
fighting,defeating,0.1622018970622103
line,insurance,0.04405959243443646
day,summer,0.16190793942145804
summer,drought,0.11942032737963892
summer,nature,0.025532090474322575
day,dawn,0.1546904216198176
nature,environment,0.3050768751962808
environment,ecology,0.3762851225132869
nature,man,0.1208173065127742
man,woman,0.6341312909491814
man,governor,0.06633300797937143
murder,manslaughter,0.2508879088934248
soap,opera,0.16875523830378342
opera,performance,0.12309729081693194
life,lesson,0.1983979314314712
focus,life,0.04733151123509878
production,crew,0.1445678430799532
television,film,0.3785152411638531
lover,quarrel,0.6168302438231218
viewer,serial,0.3489584140745263
possibility,girl,0.044886697198229984
population,development,0.09439347903872251
morality,importance,0.14435106229199565
morality,marriage,0.1936930803686097
Mexico,Brazil,0.5
gender,equality,0.3918791629061251
change,attitude,0.23574214135666632
family,planning,0.07463581740110503
opera,industry,0.06557049491953465
sugar,approach,0.07677357721379598
practice,institution,0.18940096149068344
ministry,culture,0.2346809659023032
problem,challenge,0.22679196712739785
size,prominence,0.16861526074288832
country,citizen,0.10750690071796094
planet,people,0.10964161239128781
development,issue,0.0862664320659294
experience,music,0.11619250473106599
music,project,0.11816153437476833
glass,metal,0.4212536076031199
aluminum,metal,0.4809099624731055
chance,credibility,0.15416332055656543
exhibit,memorabilia,0.5293310509758434
concert,virtuoso,0.2468489984812688
rock,jazz,0.48025382928829263
museum,theater,0.259135579511955
observation,architecture,0.14412095488384222
space,world,0.05649924122247059
preservation,world,0.081978559893526
admission,ticket,0.3346577747977304
shower,thunderstorm,0.9346936831505371
shower,flood,0.3345023375734134
weather,forecast,0.2961142177417468
disaster,area,0.10183195852440613
governor,office,0.0611597027895013
architecture,century,0.11775923987227538
