Word 1,Word 2,Proc_Score
prejudice,recognition,0.5833341948616793
decoration,valor,0.7958036144133807
century,year,0.1737724312073449
century,nation,0.15719740540061017
delay,racism,0.5139247393117089
delay,news,0.7361655231096531
minister,party,0.43019627427186685
peace,plan,0.702232041072709
minority,peace,0.6845386518735833
attempt,peace,0.14628703734260845
government,crisis,0.8016749059833134
deployment,departure,0.7029436542055326
deployment,withdrawal,0.8617107677594448
energy,crisis,0.7370928952661433
announcement,news,0.7239377079910552
announcement,effort,0.3699664860718209
stroke,hospital,0.6279896757022011
disability,death,0.5725973471887054
victim,emergency,0.5850707897816483
treatment,recovery,0.8527056958471319
journal,association,0.8240942843008976
doctor,personnel,0.27120305293366137
doctor,liability,0.5248901585806142
liability,insurance,0.49963705767119776
school,center,0.4309728486232922
reason,hypertension,0.28058377461311096
reason,criterion,0.8799566646455763
hundred,percent,0.09190246319372229
Harvard,Yale,0.5
hospital,infrastructure,0.6429786323056728
death,row,0.33304243876917805
death,inmate,0.4631458504310991
lawyer,evidence,0.26038542684123406
life,death,0.7571677065707616
life,term,0.4021898084814983
word,similarity,0.6323423050676031
board,recommendation,0.9286076817477538
governor,interview,0.12585414940197204
OPEC,country,0.5
peace,atmosphere,0.8477669617991733
peace,insurance,0.5036581735994393
territory,kilometer,0.1623619083355975
travel,activity,0.33092588863924266
competition,price,0.7938057251706245
consumer,confidence,0.6481202056240667
consumer,energy,0.7904302583898369
problem,airport,0.7138267618705088
car,flight,0.7589573916615071
credit,card,0.5576934450722923
credit,information,0.582562339399061
hotel,reservation,0.7922161803023547
grocery,money,0.19679213988696842
registration,arrangement,0.7449573542863358
arrangement,accommodation,0.5976218014594223
month,hotel,0.7290293254313909
type,kind,0.9360140725851205
arrival,hotel,0.6472385097819436
bed,closet,0.7636359838818341
closet,clothes,0.5924502819716593
situation,conclusion,0.8315883983682159
situation,isolation,0.6024850437401581
impartiality,interest,0.47173850853023463
direction,combination,0.7326867754616448
street,place,0.5910636990589215
street,avenue,0.8388977992872503
street,block,0.6949338325763604
street,children,0.5
listing,proximity,0.020546556771866637
listing,category,0.0633339227228352
cell,phone,0.6535290131292674
production,hike,0.528692286613913
benchmark,index,0.646138042254717
media,trading,0.5
media,gain,0.5
dividend,payment,0.7257190694365235
dividend,calculation,0.7409540463126448
calculation,computation,0.9539896984399006
currency,market,0.8675103741398486
OPEC,oil,0.5
oil,stock,0.5596728022222
announcement,production,0.8381660318413251
announcement,warning,0.49271345120640764
profit,warning,0.7721929265492072
profit,loss,0.6575824363896726
dollar,yen,0.6018754833189743
dollar,buck,0.42923289155126393
dollar,profit,0.3965897789854494
dollar,loss,0.3447369847767223
computer,software,0.7477975791735995
network,hardware,0.7348806821863908
phone,equipment,0.40936758325264094
equipment,maker,0.6160237867410047
luxury,car,0.6897985306057248
five,month,0.5170954483066788
report,gain,0.5939770478763432
investor,earning,0.31983287334638366
liquid,water,0.8586768183794391
baseball,season,0.22945944843554422
game,victory,0.5423982237074055
game,team,0.9264665870026395
marathon,sprint,0.551275144714995
game,series,0.782670753094477
game,defeat,0.6449128913455132
seven,series,0.7148270091991606
seafood,sea,0.4922599762931179
seafood,food,0.867365679237993
seafood,lobster,0.7410903723903904
lobster,food,0.7526910457797207
lobster,wine,0.8120003560294228
food,preparation,0.6089111060685487
video,archive,0.5224826863988505
start,year,0.6659238121410413
start,match,0.7124260309074305
game,round,0.4188521486631957
boxing,round,0.29220452682313475
championship,tournament,0.7292620054794544
fighting,defeating,0.6394019657713355
line,insurance,0.4096983926477036
day,summer,0.5910062502548714
summer,drought,0.5108189569213245
summer,nature,0.5757648794368756
day,dawn,0.7540591744428866
nature,environment,0.6552388270934705
environment,ecology,0.8548723771541693
nature,man,0.6442897690257252
man,woman,0.9318826832115524
man,governor,0.6895719050892718
murder,manslaughter,0.7594150678998961
soap,opera,0.24291731596959193
opera,performance,0.5808507112183936
life,lesson,0.49658496945527625
focus,life,0.39725122838886046
production,crew,0.8307351161763548
television,film,0.4513791969485474
lover,quarrel,0.45211569495060816
viewer,serial,0.7102201693383322
possibility,girl,0.5639215373891948
population,development,0.7974946675692759
morality,importance,0.7366099019115987
morality,marriage,0.707412287263976
Mexico,Brazil,0.5
gender,equality,0.6073380552754284
change,attitude,0.6127089179852997
family,planning,0.6309130427293111
opera,industry,0.6261154321854477
sugar,approach,0.38305903861111706
practice,institution,0.8558194253114237
ministry,culture,0.541611597822817
problem,challenge,0.771437595073482
size,prominence,0.25526065577843765
country,citizen,0.4533934782597962
planet,people,0.523412506428223
development,issue,0.852517595822926
experience,music,0.8088666802677599
music,project,0.6973941233187412
glass,metal,0.5135401993457526
aluminum,metal,0.50829808456718
chance,credibility,0.644749738257033
exhibit,memorabilia,0.4162607930108089
concert,virtuoso,0.6556896441635444
rock,jazz,0.7632092822446171
museum,theater,0.842044485362057
observation,architecture,0.8247733493523332
space,world,0.5714144607754371
preservation,world,0.5631998655577457
admission,ticket,0.5582078821360956
shower,thunderstorm,0.723059965382571
shower,flood,0.8251452004712871
weather,forecast,0.6299232424694159
disaster,area,0.7415555791162747
governor,office,0.7712576940240081
architecture,century,0.14000966004325419
