Word 1,Word 2,Proc_Score
jaguar,cat,0.4561049219037014
jaguar,car,0.3647027367898208
energy,secretary,0.07567311582598249
secretary,senate,0.27317640591316905
energy,laboratory,0.2867248552088281
computer,laboratory,0.4241133864262195
weapon,secret,0.1949605584423005
FBI,fingerprint,0.5
FBI,investigation,0.5
investigation,effort,0.23877577345441348
Mars,water,0.5
Mars,scientist,0.5
news,report,0.28714359510608845
canyon,landscape,0.22646790395206667
image,surface,0.24959958343420896
discovery,space,0.2156597812482346
water,seepage,0.329033425870976
sign,recess,0.26252914515668163
Wednesday,news,0.5
mile,kilometer,0.3462011889289333
computer,news,0.13880825244731446
territory,surface,0.09485351626930798
atmosphere,landscape,0.3164166782519166
president,medal,0.08796185088118552
war,troops,0.5
record,number,0.10312864623550605
skin,eye,0.47886335901597316
Japanese,American,0.5
theater,history,0.1618565918683232
volunteer,motto,0.17830591656357161
prejudice,recognition,0.2556296645560248
decoration,valor,0.5311448651861246
century,year,0.15417479968431094
century,nation,0.08042512203457877
delay,racism,0.36736271371703555
delay,news,0.12714014657346565
minister,party,0.2570925734782988
peace,plan,0.18968661837282752
minority,peace,0.16880036482194255
attempt,peace,0.15252719349906182
government,crisis,0.23167216628111034
deployment,departure,0.24091900664473037
deployment,withdrawal,0.41572887717871226
energy,crisis,0.18271928838369234
announcement,news,0.25152235091495256
announcement,effort,0.13850252535918467
stroke,hospital,0.13648260802109394
disability,death,0.1789124218427478
victim,emergency,0.16004837471348995
treatment,recovery,0.4357255310294812
journal,association,0.28702523412229264
doctor,personnel,0.10336255217351255
doctor,liability,0.16379004433387595
liability,insurance,0.4936291172155228
school,center,0.27783876805251106
reason,hypertension,0.19880621375604074
reason,criterion,0.26453397361284803
hundred,percent,0.37666354505539107
Harvard,Yale,0.5
hospital,infrastructure,0.12373041386509129
death,row,0.08927967041079246
death,inmate,0.27883812276238734
lawyer,evidence,0.07099328470166837
life,death,0.23791023454507637
life,term,0.11269686920424483
word,similarity,0.24174641688384554
board,recommendation,0.2153821624691998
governor,interview,0.20030413439942468
OPEC,country,0.5
peace,atmosphere,0.14519288500544403
peace,insurance,0.12963488590584996
territory,kilometer,0.22766625655570205
travel,activity,0.2107085106099611
competition,price,0.08345884611761559
consumer,confidence,0.2199551005880262
consumer,energy,0.37938050833681003
problem,airport,0.05868589973379375
car,flight,0.21097800905836112
credit,card,0.30863037322549364
credit,information,0.31333008255866124
hotel,reservation,0.2624156809418785
grocery,money,0.23349697378910853
registration,arrangement,0.24321854998846995
arrangement,accommodation,0.297819307083422
month,hotel,0.03548921349931276
type,kind,0.3598283323075704
arrival,hotel,0.15170233358197674
bed,closet,0.3618950569853365
closet,clothes,0.4524554152989093
situation,conclusion,0.229022809517305
situation,isolation,0.3400839824000893
impartiality,interest,0.2466970054966164
direction,combination,0.18091896848197023
street,place,0.14135012702846003
street,avenue,0.6782004682023359
street,block,0.20048207720940686
street,children,0.5
listing,proximity,0.01951238358833597
listing,category,0.11772677520439256
cell,phone,0.24070163491196736
production,hike,0.24654416884162628
benchmark,index,0.3837805595500636
media,trading,0.5
media,gain,0.5
dividend,payment,0.4280322054983756
dividend,calculation,0.7575359078393411
calculation,computation,0.8559142489517845
currency,market,0.33972566355470324
OPEC,oil,0.5
oil,stock,0.2587196480569559
announcement,production,0.12706528160672
announcement,warning,0.26741715447178255
profit,warning,0.1510814846253755
profit,loss,0.25105654112375686
dollar,yen,0.4446912537161157
dollar,buck,0.2379146189182961
dollar,profit,0.3178161181306443
dollar,loss,0.12150817152144734
computer,software,0.6402654289111617
network,hardware,0.3692332790093925
phone,equipment,0.30169815972831343
equipment,maker,0.2906376114790543
luxury,car,0.3668662277774054
five,month,0.2545891373918005
report,gain,0.11803208051680365
investor,earning,0.24763498302204848
liquid,water,0.5246629694150178
baseball,season,0.21926153289734054
game,victory,0.22432335625708455
game,team,0.2781845022849269
marathon,sprint,0.39111038493241734
game,series,0.28691604124410536
game,defeat,0.17158841380945067
seven,series,0.1882993711152493
seafood,sea,0.20732170490830634
seafood,food,0.46460665787527655
seafood,lobster,0.8964582112193741
lobster,food,0.33335616434885645
lobster,wine,0.329288635449223
food,preparation,0.3119747442022901
video,archive,0.34701532483819214
start,year,0.12199023327553976
start,match,0.10265110804287683
game,round,0.24840887036581488
boxing,round,0.1319791636391078
championship,tournament,0.5993354254089602
fighting,defeating,0.23717372741798712
line,insurance,0.06500754177165294
day,summer,0.22450988976315325
summer,drought,0.15889914065435953
summer,nature,0.03630453277694413
day,dawn,0.2630926072994
nature,environment,0.3552847014084812
environment,ecology,0.44182772929952113
nature,man,0.15984745154401558
man,woman,0.6259867223865557
man,governor,0.08868265839126523
murder,manslaughter,0.3955679704982202
soap,opera,0.33418885405919824
opera,performance,0.165054223102981
life,lesson,0.2451545609185744
focus,life,0.12321990737922305
production,crew,0.17387941709953053
television,film,0.45535109319235845
lover,quarrel,0.4631560756213075
viewer,serial,0.27237457913365404
possibility,girl,0.07706529534618511
population,development,0.1006170653915281
morality,importance,0.3197862519333203
morality,marriage,0.2829700067939577
Mexico,Brazil,0.5
gender,equality,0.495526589667959
change,attitude,0.32418532239483583
family,planning,0.07705543876390107
opera,industry,0.0800201815805217
sugar,approach,0.103062470884524
practice,institution,0.20348587594902626
ministry,culture,0.26083062925052763
problem,challenge,0.22925090916863983
size,prominence,0.18107957774887154
country,citizen,0.12696610313534262
planet,people,0.13285517684706072
development,issue,0.10809605349149089
experience,music,0.1441933120504341
music,project,0.1350657242733917
glass,metal,0.48216959786619423
aluminum,metal,0.5797534480668228
chance,credibility,0.2753534026105711
exhibit,memorabilia,0.46614866645304304
concert,virtuoso,0.2900983217349982
rock,jazz,0.5253522039941162
museum,theater,0.3518112657278096
observation,architecture,0.1763801614101125
space,world,0.070585963679999
preservation,world,0.08260604101391436
admission,ticket,0.28954195451830794
shower,thunderstorm,0.8735169857965739
shower,flood,0.3059331522850466
weather,forecast,0.4001179212961721
disaster,area,0.10584520524098316
governor,office,0.18662366619288678
architecture,century,0.19583077887973152
