Word 1,Word 2,Proc_Score
psychology,health,0.3040375844470353
psychology,science,0.6123524997149173
psychology,discipline,0.41506694708256414
psychology,cognition,0.40443833696644754
planet,star,0.2564148724882764
planet,constellation,0.26507023336611013
planet,moon,0.3541328837047178
planet,sun,0.26731618949370406
planet,galaxy,0.401342772033099
planet,space,0.2215332275524785
planet,astronomer,0.19904353109108675
precedent,example,0.29847352511349906
precedent,information,0.2801230461012188
precedent,cognition,0.7835328503783452
precedent,law,0.29894135146709677
precedent,collection,0.21625496445893388
precedent,group,0.214144583843125
precedent,antecedent,0.8350592183995577
cup,coffee,0.0927737567822411
cup,tableware,0.20085929121852372
cup,article,0.02608571495557906
cup,artifact,0.1381449555107525
cup,object,0.01654162692282916
cup,entity,0.045042105837629035
cup,drink,0.06836746971035418
cup,food,0.050864053989127064
cup,substance,0.03237759411154492
cup,liquid,0.042358329628249786
jaguar,cat,0.4561049219036998
jaguar,car,0.36470273678982
energy,secretary,0.07567311582598245
secretary,senate,0.27317640591316894
energy,laboratory,0.28672485520882773
computer,laboratory,0.4241133864262193
weapon,secret,0.1949605584423009
FBI,fingerprint,0.2973651479127007
FBI,investigation,0.2973651479127007
investigation,effort,0.23877577345441323
Mars,water,0.2973651479127007
Mars,scientist,0.2973651479127007
news,report,0.2871435951060886
canyon,landscape,0.22646790395206606
image,surface,0.24959958343420885
discovery,space,0.21565978124823473
water,seepage,0.3290334258709754
sign,recess,0.2625291451566822
Wednesday,news,0.2973651479127007
mile,kilometer,0.34620118892893303
computer,news,0.13880825244731432
territory,surface,0.09485351626930792
atmosphere,landscape,0.3164166782519156
president,medal,0.08796185088118556
war,troops,0.2973651479127007
record,number,0.10312864623550602
skin,eye,0.4788633590159739
Japanese,American,0.2973651479127007
theater,history,0.16185659186832313
volunteer,motto,0.17830591656357112
prejudice,recognition,0.2556296645560254
decoration,valor,0.5311448651861247
century,year,0.15417479968431091
century,nation,0.08042512203457872
delay,racism,0.36736271371703555
delay,news,0.12714014657346565
minister,party,0.25709257347829917
peace,plan,0.1896866183728273
minority,peace,0.1688003648219427
attempt,peace,0.15252719349906174
government,crisis,0.23167216628111012
deployment,departure,0.24091900664473073
deployment,withdrawal,0.41572887717871176
energy,crisis,0.182719288383692
announcement,news,0.2515223509149523
announcement,effort,0.13850252535918464
stroke,hospital,0.13648260802109408
disability,death,0.17891242184274797
victim,emergency,0.16004837471349012
treatment,recovery,0.4357255310294819
journal,association,0.28702523412229286
doctor,personnel,0.10336255217351258
doctor,liability,0.16379004433387595
liability,insurance,0.49362911721552305
school,center,0.277838768052511
reason,hypertension,0.19880621375604135
reason,criterion,0.2645339736128482
hundred,percent,0.3766635450553912
Harvard,Yale,0.2973651479127007
hospital,infrastructure,0.12373041386509119
death,row,0.08927967041079253
death,inmate,0.2788381227623873
lawyer,evidence,0.07099328470166845
life,death,0.2379102345450765
life,term,0.11269686920424477
word,similarity,0.24174641688384563
board,recommendation,0.21538216246919967
governor,interview,0.20030413439942457
OPEC,country,0.2973651479127007
peace,atmosphere,0.14519288500544392
peace,insurance,0.1296348859058499
territory,kilometer,0.22766625655570188
travel,activity,0.21070851060996093
competition,price,0.08345884611761553
consumer,confidence,0.21995510058802611
consumer,energy,0.37938050833680975
problem,airport,0.05868589973379377
car,flight,0.210978009058361
credit,card,0.30863037322549286
credit,information,0.3133300825586614
hotel,reservation,0.26241568094187906
grocery,money,0.2334969737891082
registration,arrangement,0.24321854998846984
arrangement,accommodation,0.29781930708342186
month,hotel,0.035489213499312826
type,kind,0.35982833230757016
arrival,hotel,0.1517023335819769
bed,closet,0.36189505698533675
closet,clothes,0.4524554152989089
situation,conclusion,0.229022809517305
situation,isolation,0.34008398240008963
impartiality,interest,0.24669700549661638
direction,combination,0.18091896848197012
street,place,0.14135012702846017
street,avenue,0.6782004682023367
street,block,0.20048207720940692
street,children,0.2973651479127007
listing,proximity,0.019512383588335968
listing,category,0.11772677520439268
cell,phone,0.240701634911967
production,hike,0.24654416884162675
benchmark,index,0.3837805595500641
media,trading,0.2973651479127007
media,gain,0.2973651479127007
dividend,payment,0.42803220549837495
dividend,calculation,0.7575359078393391
calculation,computation,0.8559142489517881
currency,market,0.339725663554703
OPEC,oil,0.2973651479127007
oil,stock,0.25871964805695563
announcement,production,0.12706528160672007
announcement,warning,0.2674171544717826
profit,warning,0.1510814846253757
profit,loss,0.2510565411237571
dollar,yen,0.44469125371611673
dollar,buck,0.2379146189182962
dollar,profit,0.31781611813064464
dollar,loss,0.12150817152144734
computer,software,0.6402654289111612
network,hardware,0.3692332790093929
phone,equipment,0.30169815972831343
equipment,maker,0.2906376114790543
luxury,car,0.36686622777740485
five,month,0.2545891373918008
report,gain,0.11803208051680361
investor,earning,0.24763498302204862
liquid,water,0.5246629694150173
baseball,season,0.21926153289734088
game,victory,0.22432335625708477
game,team,0.2781845022849272
marathon,sprint,0.39111038493241657
game,series,0.2869160412441054
game,defeat,0.17158841380945072
seven,series,0.18829937111524978
seafood,sea,0.2073217049083064
seafood,food,0.46460665787527683
seafood,lobster,0.8964582112193786
lobster,food,0.3333561643488559
lobster,wine,0.3292886354492227
food,preparation,0.3119747442022899
video,archive,0.3470153248381922
start,year,0.12199023327553973
start,match,0.10265110804287679
game,round,0.248408870365815
boxing,round,0.1319791636391077
championship,tournament,0.5993354254089598
fighting,defeating,0.23717372741798734
line,insurance,0.06500754177165295
day,summer,0.2245098897631533
summer,drought,0.15889914065435956
summer,nature,0.0363045327769441
day,dawn,0.2630926072993995
nature,environment,0.355284701408481
environment,ecology,0.4418277292995209
nature,man,0.1598474515440154
man,woman,0.6259867223865547
man,governor,0.08868265839126521
murder,manslaughter,0.39556797049822057
soap,opera,0.33418885405919785
opera,performance,0.16505422310298098
life,lesson,0.24515456091857443
focus,life,0.12321990737922306
production,crew,0.1738794170995307
television,film,0.45535109319235795
lover,quarrel,0.4631560756213086
viewer,serial,0.2723745791336545
possibility,girl,0.0770652953461851
population,development,0.10061706539152825
morality,importance,0.3197862519333202
morality,marriage,0.28297000679395806
Mexico,Brazil,0.2973651479127007
gender,equality,0.4955265896679587
change,attitude,0.32418532239483605
family,planning,0.07705543876390114
opera,industry,0.08002018158052167
sugar,approach,0.103062470884524
practice,institution,0.2034858759490264
ministry,culture,0.26083062925052763
problem,challenge,0.22925090916864016
size,prominence,0.1810795777488716
country,citizen,0.1269661031353426
planet,people,0.13285517684706083
development,issue,0.10809605349149108
experience,music,0.1441933120504341
music,project,0.13506572427339167
glass,metal,0.4821695978661939
aluminum,metal,0.5797534480668234
chance,credibility,0.2753534026105712
exhibit,memorabilia,0.4661486664530413
concert,virtuoso,0.2900983217349987
rock,jazz,0.525352203994116
museum,theater,0.3518112657278098
observation,architecture,0.17638016141011267
space,world,0.07058596367999914
preservation,world,0.08260604101391439
admission,ticket,0.28954195451830816
shower,thunderstorm,0.8735169857965723
shower,flood,0.3059331522850464
weather,forecast,0.40011792129617296
disaster,area,0.10584520524098325
governor,office,0.18662366619288676
architecture,century,0.1958307788797315
