Word 1,Word 2,Proc_Score
furnace,stove,0.8374688240246333
food,fruit,0.7944007438308781
bird,cock,0.7452633477470804
bird,crane,0.8262398815617137
tool,implement,0.5065794797481964
brother,monk,0.38440591533974083
crane,implement,0.42666570879309806
lad,brother,0.34496619167923903
journey,car,0.7958204081830477
monk,oracle,0.647479654397624
cemetery,woodland,0.6797124320889438
food,rooster,0.6649636032807532
coast,hill,0.5903221592124339
forest,graveyard,0.8171171892220952
shore,woodland,0.5888459585843328
monk,slave,0.7751825843648801
coast,forest,0.6188081720857576
lad,wizard,0.7626528310092637
chord,smile,0.7791544488893198
glass,magician,0.7275905170271357
noon,string,0.2501713831993672
rooster,voyage,0.7027918112556538
money,dollar,0.3943513973289296
money,cash,0.7496574858110333
money,currency,0.8306888102804509
money,wealth,0.7592711921633993
money,property,0.8351681963327081
money,possession,0.5981218990314833
money,bank,0.7313175476936353
money,deposit,0.786445214597917
money,withdrawal,0.7599830775153903
money,laundering,0.15833316305764986
money,operation,0.789007247084251
tiger,jaguar,0.9486127064236631
tiger,feline,0.8841221988926163
tiger,carnivore,0.6655479831067976
tiger,mammal,0.4737061610861398
tiger,animal,0.8120849991420637
tiger,organism,0.7246262271065571
tiger,fauna,0.5885887489232432
tiger,zoo,0.91805154007604
psychology,psychiatry,0.9237281793428221
psychology,anxiety,0.7895722157167148
psychology,fear,0.7344218089636895
psychology,depression,0.5142859138350863
psychology,clinic,0.6819289297754932
psychology,doctor,0.5848515298242603
psychology,Freud,0.6367164955226664
psychology,mind,0.7605359861482749
psychology,health,0.7364135672247016
psychology,science,0.8415898630588895
psychology,discipline,0.8390960028967489
psychology,cognition,0.8721423556724242
planet,star,0.7282166170209122
planet,constellation,0.9324284845409797
planet,moon,0.9432778061747462
planet,sun,0.9457725862725108
planet,galaxy,0.9450014290407517
planet,space,0.6908271610073249
planet,astronomer,0.47284860056625
precedent,example,0.6420306814776615
precedent,information,0.5244892122486077
precedent,cognition,0.4147396081026055
precedent,law,0.6434572079493499
precedent,collection,0.6009378239072543
precedent,group,0.7430484393416248
precedent,antecedent,0.5352043290748385
cup,coffee,0.31291365552405637
cup,tableware,0.2957471743260188
cup,article,0.22721240364855835
cup,artifact,0.24971340579348839
cup,object,0.25325482082839806
cup,entity,0.2633752675652912
cup,drink,0.2672849734122187
cup,food,0.33333231256353213
cup,substance,0.29302758720541916
cup,liquid,0.3091613120771834
jaguar,cat,0.9592947628949845
jaguar,car,0.9292238260399855
energy,secretary,0.7405847288124513
secretary,senate,0.3800747170437749
energy,laboratory,0.758181177931708
computer,laboratory,0.7703337475918179
weapon,secret,0.893614593560295
FBI,fingerprint,0.6367164955226664
FBI,investigation,0.6367164955226664
investigation,effort,0.44925978113071074
Mars,water,0.6367164955226664
Mars,scientist,0.6367164955226664
news,report,0.7226995207765451
canyon,landscape,0.776390270811367
image,surface,0.7538094225029778
discovery,space,0.7388462356831156
water,seepage,0.7657116263440349
sign,recess,0.5817281408832767
Wednesday,news,0.6367164955226664
mile,kilometer,0.8418538701627055
computer,news,0.7018365675218061
territory,surface,0.9359113583871664
atmosphere,landscape,0.8944281374942645
president,medal,0.42344988351794094
war,troops,0.6367164955226664
record,number,0.7174191988389763
skin,eye,0.8973776171835995
Japanese,American,0.6367164955226664
theater,history,0.8176566521162897
volunteer,motto,0.43725619039584157
prejudice,recognition,0.5833355266072062
decoration,valor,0.7958036144133807
century,year,0.17377243139306195
century,nation,0.157197406230763
delay,racism,0.5139247427113748
delay,news,0.7361655278451972
minister,party,0.43019627442789216
peace,plan,0.702235663529844
minority,peace,0.6845422708231936
attempt,peace,0.14628781442409763
government,crisis,0.8016748422804271
deployment,departure,0.7029436483983432
deployment,withdrawal,0.8617107713776034
energy,crisis,0.7370930610490595
announcement,news,0.7239377078590176
announcement,effort,0.3699664860718209
stroke,hospital,0.6279896756252991
disability,death,0.5725973471658163
victim,emergency,0.5850707897816483
treatment,recovery,0.8526982502839423
journal,association,0.8240942837336926
doctor,personnel,0.271202453463389
doctor,liability,0.5248889983575159
liability,insurance,0.49963705767119776
school,center,0.4309728487005257
reason,hypertension,0.28058377461311096
reason,criterion,0.8799566646455763
hundred,percent,0.09190246319372229
Harvard,Yale,0.6367164955226664
hospital,infrastructure,0.6429786376170056
death,row,0.333042438469823
death,inmate,0.4631458504125854
lawyer,evidence,0.26038542659637054
life,death,0.7571677072276016
life,term,0.4021898090253133
word,similarity,0.6323423131765905
board,recommendation,0.9286077036796861
governor,interview,0.12585414828115266
OPEC,country,0.6367164955226664
peace,atmosphere,0.8477714651980601
peace,insurance,0.5036608490677703
territory,kilometer,0.16236190837432518
travel,activity,0.3309258887200802
competition,price,0.7938057570936824
consumer,confidence,0.6481202031180093
consumer,energy,0.7904303169268229
problem,airport,0.7138267620489248
car,flight,0.7589576786523142
credit,card,0.5576933873237261
credit,information,0.5825623411585047
hotel,reservation,0.7922161803023547
grocery,money,0.19679213988696842
registration,arrangement,0.7449574308619006
arrangement,accommodation,0.5976218131313897
month,hotel,0.7290293254313909
type,kind,0.936014072892548
arrival,hotel,0.6472385097819436
bed,closet,0.7636359387115151
closet,clothes,0.5924502794460732
situation,conclusion,0.8315883981635219
situation,isolation,0.6024850866516889
impartiality,interest,0.4717385085527122
direction,combination,0.7326867743208322
street,place,0.5910636986358939
street,avenue,0.8388977984276574
street,block,0.6949338321020699
street,children,0.6367164955226664
listing,proximity,0.020546556772406348
listing,category,0.06333392244138163
cell,phone,0.6535290127803741
production,hike,0.5286922882056971
benchmark,index,0.6461380318279715
media,trading,0.6367164955226664
media,gain,0.6367164955226664
dividend,payment,0.7257190694365235
dividend,calculation,0.7409540463126448
calculation,computation,0.9539896984399006
currency,market,0.8675104212046106
OPEC,oil,0.6367164955226664
oil,stock,0.5596728000520625
announcement,production,0.8381660343648714
announcement,warning,0.49271345120640764
profit,warning,0.7721929805262073
profit,loss,0.6575824774377796
dollar,yen,0.6018754297647847
dollar,buck,0.429233049703425
dollar,profit,0.39658977141933605
dollar,loss,0.34473696475458393
computer,software,0.747797580998762
network,hardware,0.7348801389291784
phone,equipment,0.409367584124994
equipment,maker,0.616023741011396
luxury,car,0.689798503720326
five,month,0.5170954606598406
report,gain,0.5939770497882779
investor,earning,0.31983291651773366
liquid,water,0.858670127118413
baseball,season,0.22945944826394368
game,victory,0.542404976467105
game,team,0.9264666081083117
marathon,sprint,0.551275138347972
game,series,0.7826707523460745
game,defeat,0.6449128911585021
seven,series,0.7148270123357489
seafood,sea,0.49225997680686545
seafood,food,0.8673657338827717
seafood,lobster,0.7410903723903904
lobster,food,0.7526910931998996
lobster,wine,0.8120003560294228
food,preparation,0.6089111444304685
video,archive,0.5224826922939365
start,year,0.6659238121566599
start,match,0.7124260307500319
game,round,0.4188521451619503
boxing,round,0.2922045207404313
championship,tournament,0.7292620054794544
fighting,defeating,0.6394019657713355
line,insurance,0.4096983926477036
day,summer,0.5910062512234271
summer,drought,0.5108189568983333
summer,nature,0.5757648794109612
day,dawn,0.7540591758643175
nature,environment,0.6552388270934705
environment,ecology,0.8548723771541693
nature,man,0.6442897691434458
man,woman,0.9318826838276433
man,governor,0.6895719052152659
murder,manslaughter,0.7594150678998961
soap,opera,0.24291731596959193
opera,performance,0.5808507656068439
life,lesson,0.4965849700206239
focus,life,0.3972512254962553
production,crew,0.8307351186775279
television,film,0.4513791975972128
lover,quarrel,0.45211569495060816
viewer,serial,0.710220192712677
possibility,girl,0.5639215352475777
population,development,0.7974946702508203
morality,importance,0.7366099023765077
morality,marriage,0.7074123059158711
Mexico,Brazil,0.6367164955226664
gender,equality,0.6073633034157297
change,attitude,0.612708935332293
family,planning,0.630913042379752
opera,industry,0.6261154335199852
sugar,approach,0.3830589468512257
practice,institution,0.8558194251786276
ministry,culture,0.5416115978073743
problem,challenge,0.7714375949501454
size,prominence,0.2552660966104855
country,citizen,0.4533934790439513
planet,people,0.5234125128744751
development,issue,0.8525175998611347
experience,music,0.8088666838526681
music,project,0.6973941228449775
glass,metal,0.5135390143091496
aluminum,metal,0.5082980346511737
chance,credibility,0.6447497884712243
exhibit,memorabilia,0.4162607774522917
concert,virtuoso,0.6556896438488776
rock,jazz,0.763209277402734
museum,theater,0.8420444846994776
observation,architecture,0.8247733470831641
space,world,0.5714144353804812
preservation,world,0.5631998670640398
admission,ticket,0.5582079449333309
shower,thunderstorm,0.723059965382571
shower,flood,0.8251452133809428
weather,forecast,0.6299232424694159
disaster,area,0.7415555819830019
governor,office,0.771257694431138
architecture,century,0.14000966085324104
